Season,Team,Pos,wRC+,AVG+,OBP+,SLG+,HR,PA,Name
2021,MIL,,101.6731018133,87.8207194557605,106.925298839211,90.7333554745737,9,258,Daniel Vogelbach
2021,MIN,CF,170.700030804211,124.571049906585,113.183223347666,155.582991909021,19,254,Byron Buxton
2021,HOU,SS,132.954563143376,113.551063539124,115.507521856897,116.585808787826,26,640,Carlos Correa
2021,- - -,,99.6853877484347,90.0884307108348,98.6267460958263,103.396185007196,27,602,Jorge Soler
2021,SEA,RF,120.258038750957,102.958084430073,100.581710174306,116.778044584123,39,691,Mitch Haniger
2021,OAK,1B,146.7514564945,110.102067528003,117.354386432523,129.848753359735,39,673,Matt Olson
2021,COL,LF,74.5229717786397,109.713551249792,100.252517065831,88.4181031874705,6,533,Raimel Tapia
2021,MIA,,69.1580118839983,90.9031052847945,80.6071225335484,89.4289726427575,9,290,Lewis Brinson
2021,CLE,,92.6904703258624,109.142572387918,96.2631049957026,95.7900639854489,7,361,Harold Ramirez
2021,BAL,,86.6776388389699,100.84192674227,97.2635392968661,92.0269830746968,11,419,Pedro Severino
2021,BAL,RF,91.5424325834131,98.141464218117,90.3655627771358,104.273278092876,18,438,Anthony Santander
2021,CLE,,127.869729512466,103.1055572623,102.368281482092,125.4488270595,30,466,Franmil Reyes
2021,CHC,,65.9104304126337,80.0705102114237,84.6218621511718,78.4819570814308,8,327,David Bote
2021,DET,,82.6733898748959,114.876697970514,98.0760383976265,86.2887707980774,3,339,Harold Castro
2021,TBR,CF,94.4246701699824,103.336601014419,98.9376052516307,91.987787404639,10,464,Manuel Margot
2021,TBR,,102.128015707951,83.5670963574091,94.7754025492487,102.680890764955,13,292,Brett Phillips
2021,CLE,,87.198208940727,92.6398631740948,84.3287111421158,102.508391955784,9,251,Yu Chang
2021,CIN,SS,91.4084026889348,105.631678830234,96.9483042572157,99.0012109881753,16,529,Kyle Farmer
2021,SFG,RF,106.338247982647,90.1324213501581,95.2460759881747,108.782616534554,25,532,Mike Yastrzemski
2021,BAL,,45.5410673975926,81.631179086114,78.9795021243739,69.6542935799338,5,281,Pat Valaika
2021,OAK,,128.334676158332,113.351266739398,120.579392457421,100.589243030204,8,397,Tony Kemp
2021,SDP,,73.6590192246574,91.1279504681239,94.7109857442372,76.7659478697963,7,356,Victor Caratini
2021,COL,,67.8125827661649,75.76544895402,89.7413597669673,94.9506901839313,10,263,Dom Nunez
2021,COL,3B,93.4953623006953,101.954985555686,101.315906621045,106.783955437227,23,596,Ryan McMahon
2021,KCR,,80.3105255395428,87.6622934281477,90.1791736794663,94.8328190273912,16,543,Hunter Dozier
2021,BAL,,104.643000944621,103.840326184568,103.08363579524,103.829997480397,21,616,Trey Mancini
2021,ARI,,76.9822890027433,85.0383888666443,90.9669853318048,84.2195179672781,6,310,Josh VanMeter
2021,CHW,SS,118.40024070724,125.756221456124,106.643828615727,112.738624445587,17,551,Tim Anderson
2021,- - -,,63.4141760326346,85.065878983251,91.555855736442,66.5322004404743,4,315,Jake Bauers
2021,- - -,2B,112.848133825295,122.539032312316,112.775928343781,97.7156472607078,5,639,Adam Frazier
2021,MIA,,128.962286388968,113.980082689354,116.477292303128,110.650433731871,9,250,Garrett Cooper
2021,- - -,,154.231563398544,131.204430361807,113.722156964905,140.652740726648,14,259,Frank Schwindel
2021,NYM,,90.6605584484472,100.953648984335,97.8558916406114,85.6680881842873,7,426,Jeff McNeil
2021,- - -,,77.5773030028714,88.6541047288696,85.8592494892407,93.1412326350852,10,290,Jack Mayfield
2021,- - -,3B,124.329786516628,106.502336396293,108.275550065461,114.543689617636,25,586,Kris Bryant
2021,BOS,RF,112.851114121483,105.353395166329,99.4147577022891,120.500590981992,31,572,Hunter Renfroe
2021,SEA,SS,102.84920076356,111.006534903244,106.841075499431,90.5423297781841,9,687,J.P. Crawford
2021,CLE,SS,101.620425915183,114.583345716857,101.545074024516,98.4025203765504,11,588,Amed Rosario
2021,NYY,RF,149.982602425548,116.801088120235,117.783017352175,130.766015843049,39,633,Aaron Judge
2021,NYM,1B,84.2656112886484,98.1814022972263,93.261416645949,86.4115381526204,11,493,Dominic Smith
2021,- - -,,72.9451490086018,77.3146677912788,85.8253732024242,85.2843436847995,9,300,Billy McKinney
2021,TBR,,112.059027122118,94.974737331063,99.4259721597547,110.0537839477,27,591,Austin Meadows
2021,CHW,,124.630523428964,106.315790891413,110.739089239863,115.594951321913,30,659,Jose Abreu
2021,- - -,1B,89.0144908659824,97.8636977721118,94.5561579317469,98.9415390064164,11,325,Rowdy Tellez
2021,STL,LF,142.666001041017,115.019013843939,107.881055713358,133.2626074255,34,537,Tyler O'Neill
2021,COL,,73.8143950082581,113.44621799419,101.858684672794,84.5685456567403,2,331,Yonathan Daza
2021,SEA,,100.901034885317,98.7087558670952,94.4410974808206,103.584926703096,15,378,Luis Torrens
2021,HOU,,97.2705905946145,105.103881022375,100.02419702799,97.3612237029969,8,319,Aledmys Diaz
2021,- - -,SS,119.571474948417,105.334965264456,103.887290000641,114.662248254984,25,555,Willy Adames
2021,LAD,CF,47.1504350990461,66.3178415247903,73.5646056651332,71.7471461876621,10,350,Cody Bellinger
2021,SFG,,102.930252027275,96.7678217029447,98.1662763443913,100.716124677528,12,306,Austin Slater
2021,CLE,,91.0650940138816,92.467734149616,102.582571510518,82.8614310648475,8,348,Bradley Zimmer
2021,- - -,SS,142.507582134733,131.660420589649,114.826074341846,127.545546061666,28,646,Trea Turner
2021,NYM,LF,104.346171514351,93.0120918642338,105.585942087496,91.4092499008098,14,479,Michael Conforto
2021,TBR,,106.880140022397,105.712377323104,101.872111399158,100.064429631813,6,277,Francisco Mejia
2021,CHC,,73.0536340519739,82.1726749614543,92.9211717622105,77.8576687726776,5,255,Sergio Alcantara
2021,KCR,,67.7286296113077,91.3095826837215,84.5764745790501,88.6734574555455,9,254,Ryan O'Hearn
2021,PHI,1B,127.320540368776,99.1423534456456,102.403702153747,125.98220335918,27,443,Rhys Hoskins
2021,- - -,LF,145.254394336836,107.200433057418,115.994673361742,132.231648741246,32,471,Kyle Schwarber
2021,OAK,3B,101.431006578728,85.3139002844641,99.0418193365199,96.8523859756604,27,622,Matt Chapman
2021,TEX,SS,83.9544114071253,110.130398851712,98.6075439098108,85.9881339543545,8,677,Isiah Kiner-Falefa
2021,ATL,2B,107.863313867612,104.105710193333,95.1728678643279,116.112589356181,30,686,Ozzie Albies
2021,TBR,,110.257681826096,104.051057709971,111.534823519666,93.1120622659252,13,541,Yandy Diaz
2021,MIL,,111.966809919812,100.023337616092,105.602901181255,105.840527094891,23,570,Luis Urias
2021,TEX,,62.6713890221444,97.0100087867713,84.2448020553868,81.8678278406067,5,302,Jose Trevino
2021,COL,,45.9784840782808,90.4270025751461,78.7883832550934,83.3961293676365,7,284,Joshua Fuentes
2021,PIT,3B,96.0762160193507,103.591548497011,102.457667922386,92.7654263140737,10,359,Colin Moran
2021,TEX,C,59.3796294541419,79.7829262432306,75.6423398358536,86.2311394595574,10,285,Jonah Heim
2021,- - -,RF,103.835503855141,94.2117395188052,104.495178241533,97.8962574692009,7,264,Lane Thomas
2021,NYY,2B,95.7018897349501,105.411202353524,104.486500671938,88.0405990081811,9,516,Gleyber Torres
2021,STL,,102.382374222695,108.802708670007,105.957250852054,92.5160568948934,6,326,Edmundo Sosa
2021,BOS,LF,106.042073915806,117.341934598267,110.885128657651,102.583019574433,13,604,Alex Verdugo
2021,OAK,,112.242639298812,100.156098178255,100.291431123624,106.514556065996,14,378,Ramon Laureano
2021,CHW,,120.049443506392,107.119790443005,118.469253186561,98.9912532969211,14,616,Yoan Moncada
2021,CLE,,101.000681998507,84.6362831326509,92.8504540990518,107.015530076185,16,279,Bobby Bradley
2021,DET,,69.0339578121316,89.5867604226344,86.223706774091,84.4509119540583,9,450,Willi Castro
2021,BOS,3B,132.503938108272,113.513876364299,111.332551012283,129.42734187646,38,664,Rafael Devers
2021,CHW,,99.9568279518235,110.117059576038,103.698277342786,97.2180454554844,7,262,Yermin Mercedes
2021,- - -,,66.1373267819585,94.1725078160373,92.0981310734009,76.0529282684371,3,295,Kelvin Gutierrez
2021,- - -,CF,97.8022350921679,110.297283827866,110.100153502737,83.5917390681347,4,638,Myles Straw
2021,HOU,3B,114.014543811364,109.824971805047,112.150893016611,101.607200156624,12,400,Alex Bregman
2021,PIT,SS,51.6050316007929,90.9144490217366,81.1045302277916,73.624273064341,5,554,Kevin Newman
2021,SFG,,107.322259270662,103.431277487013,101.141011981903,103.858644022419,8,297,Steven Duggar
2021,BAL,,93.6189517940874,82.8230873601902,102.325644239911,89.9795885934102,12,318,DJ Stewart
2021,TEX,,89.7635427710322,101.646516656831,97.8900868463988,91.5900380319584,6,284,Willie Calhoun
2021,KCR,LF,104.130501509271,112.161673159799,102.364494257006,106.364319908642,17,538,Andrew Benintendi
2021,COL,2B,98.0678488871938,114.187696737474,100.449662239514,111.879882839603,15,415,Brendan Rodgers
2021,CHC,LF,105.173728338992,90.7139207416585,98.9142601049702,103.345125506037,25,535,Ian Happ
2021,MIA,,54.9157962395705,77.6458887815431,89.956718617456,66.9714074751595,4,277,Isan Diaz
2021,BAL,CF,135.59351174497,118.193623849372,113.599046003499,124.664987022889,30,675,Cedric Mullins
2021,SEA,1B,129.167569376014,118.201903568032,116.16062136729,107.000055208358,18,650,Ty France
2021,CIN,C,110.956498537351,114.780879330368,112.08537530453,102.636180802159,10,402,Tyler Stephenson
2021,LAA,2B,69.1624200168828,106.517755201461,93.960439288022,78.0024238343713,2,665,David Fletcher
2021,STL,SS,83.9418519154632,78.9924590931049,86.9233522957488,92.8873092938237,19,402,Paul DeJong
2021,STL,CF,108.132266392462,107.274772746219,99.3703110039853,109.549959356164,16,401,Harrison Bader
2021,SDP,2B,117.433871982348,106.987115792575,104.264795334356,109.508802213636,21,643,Jake Cronenworth
2021,SEA,,73.7722431957994,73.4794094012083,87.1497951425607,80.4213368564843,12,377,Dylan Moore
2021,SFG,,117.531448509466,101.628903636534,100.004934465907,114.701029949918,18,381,LaMonte Wade Jr.
2021,OAK,,103.510285287236,86.8155299672404,86.4401065029777,115.561678696363,20,307,Seth Brown
2021,MIA,3B,94.7928465862971,100.002225337609,103.334120925549,89.8500516788951,7,264,Brian Anderson
2021,ATL,SS,99.138535011044,99.7500498512055,95.4346557896054,106.811540949974,27,653,Dansby Swanson
2021,HOU,RF,145.748566737438,119.725936549666,113.506824166213,134.055607267311,30,567,Kyle Tucker
2021,ATL,3B,136.215615901722,121.881730440222,112.513841622055,126.207134423977,33,662,Austin Riley
2021,WSN,CF,68.5290453468375,81.6219587688393,94.8949821642157,70.2366800322665,2,369,Victor Robles
2021,BAL,1B,110.81373100204,103.550009095898,97.5787704996131,117.116607530453,33,586,Ryan Mountcastle
2021,ATL,,157.32891175727,113.621476460154,120.904791581928,141.77785351912,24,360,Ronald Acuna Jr.
2021,SDP,CF,104.220832148509,97.3898370806273,100.230609526263,98.3519492914641,15,527,Trent Grisham
2021,MIN,1B,104.604723773086,119.695897971063,112.780750123201,90.4833143754138,2,479,Luis Arraez
2021,PIT,3B,85.4132633622496,103.207669239832,96.7547947076479,88.7190285275644,6,396,Ke'Bryan Hayes
2021,LAA,1B,126.008269785699,112.770097494793,107.466125913521,122.538987602415,29,585,Jared Walsh
2021,ATL,,79.490560501015,88.2495614825691,95.4007854190804,84.2394448157862,5,347,Guillermo Heredia
2021,BAL,,114.634682630364,113.285430697145,114.200090755878,99.1536845660974,7,296,Ramon Urias
2021,TEX,,105.755779029857,112.494168267263,101.420172364758,104.582388661904,7,272,Andy Ibanez
2021,CLE,1B,92.5843435198459,102.95527004132,95.1560265683286,96.0093258371688,7,250,Josh Naylor
2021,TBR,2B,136.423458188637,100.316561841897,107.360753989131,125.889828560271,39,615,Brandon Lowe
2021,LAD,C,129.753259550241,103.829563695858,111.962099416587,117.799948459582,25,501,Will Smith
2021,HOU,1B,132.714754545408,129.64725499278,121.145418014476,111.192784877368,15,605,Yuli Gurriel
2021,TOR,LF,107.448544591594,112.217754389141,100.625735876134,112.091404347175,21,541,Lourdes Gurriel Jr.
2021,NYM,1B,131.022438807462,105.266956214911,105.381008874226,123.401860610778,37,637,Pete Alonso
2021,TOR,,83.7752924072263,91.0752789245202,101.699632803239,85.6320599733786,7,294,Cavan Biggio
2021,SEA,,108.514110221855,85.4970697469961,111.289298361822,88.7972898331493,9,265,Jake Fraley
2021,COL,,63.8108631340448,94.0037663533098,88.6470975989085,90.3278816240182,11,494,Garrett Hampson
2021,TEX,,98.5056417532419,98.6723497441033,90.4074042218532,109.298496430142,31,622,Adolis Garcia
2021,TBR,LF,127.121777919594,111.446086154982,112.454257707123,110.493567115932,20,604,Randy Arozarena
2021,TEX,2B,88.2674971379581,98.5394176493777,99.3062499757465,87.1824365975394,11,511,Nick Solak
2021,PIT,RF,139.821603390361,121.454186412991,119.570953401715,124.268948535598,24,646,Bryan Reynolds
2021,WSN,,98.8103804609679,109.563566615272,100.758903320195,98.2232162642471,9,289,Yadiel Hernandez
2021,KCR,SS,104.474180164923,121.894011618903,115.39862144427,90.9887823849745,2,565,Nicky Lopez
2021,OAK,C,99.9378212264274,87.9384621348715,96.6088551417425,97.3175051688276,17,448,Sean Murphy
2021,BAL,LF,106.336032107026,104.146020764865,97.2979415043194,110.904479771899,22,529,Austin Hays
2021,STL,2B,88.6924125612845,105.290416623239,94.3135967943755,92.0418270667502,11,691,Tommy Edman
2021,HOU,,136.949910853718,112.814383255757,109.356233662069,127.660625233816,33,598,Yordan Alvarez
2021,TEX,1B,113.898696426609,107.303683628735,112.68726461388,99.7569535286486,18,642,Nathaniel Lowe
2021,HOU,,107.908313578275,104.509798604295,100.698865208577,107.565196255666,14,320,Chas McCormick
2021,TOR,1B,165.701618718622,126.553278957214,126.729286821996,144.562642985582,48,698,Vladimir Guerrero Jr.
2021,TOR,SS,121.648994602106,121.340529259091,108.510967861385,116.511317555071,29,690,Bo Bichette
2021,SDP,RF,157.698780334346,113.46017902214,111.716701072413,145.327075935768,42,546,Fernando Tatis Jr.
2021,ARI,3B,103.40663257471,106.243458450806,104.610218859814,97.8136115453087,11,550,Josh Rojas
2021,LAA,,150.466765044355,104.485804740745,117.665862317903,142.442381875285,46,639,Shohei Ohtani
2021,- - -,,94.1699841650867,97.095179944464,99.4088665584633,89.7535425528685,11,375,Abraham Toro
2021,ARI,,97.5424713484508,107.290159524865,100.673275038758,96.0192466785358,11,545,Pavin Smith
2021,MIA,,110.891435237864,100.875706741079,97.6953592646482,116.329189455768,14,251,Jesus Sanchez
2021,ARI,,100.026419300915,99.0187164750901,97.6175763418865,103.871146536643,11,315,Daulton Varsho
2021,LAD,2B,90.3766426425148,97.1354604986855,100.564038649287,86.6376380124168,7,381,Gavin Lux
2021,BOS,1B,105.988369446738,97.502653673433,94.1477508662763,118.827663815193,25,453,Bobby Dalbec
2021,CHW,CF,155.019948942095,137.500015185497,119.536543636273,136.451494886871,13,296,Luis Robert Jr.
2021,WSN,RF,163.693974049859,125.64161982323,142.479868174469,127.005537502841,29,654,Juan Soto
2021,STL,,111.455439711523,106.733511341611,105.14897783194,104.025698204949,18,619,Dylan Carlson
2021,LAA,,84.6650144822641,103.369338917918,100.020373156415,85.615752117283,2,260,Brandon Marsh
2021,MIA,,93.5935421254526,99.5674653808189,92.8662101127221,101.004291286785,18,507,Jazz Chisholm Jr.
2021,MIN,,90.7429402464055,90.699968677896,101.807464465244,84.1888230075351,7,301,Trevor Larnach
2021,CIN,2B,121.70395704206,107.984643130874,115.309600091328,109.111311044985,21,631,Jonathan India
2021,PHI,3B,75.6696681034495,99.3760773317465,93.3523670200864,81.3863058379556,7,417,Alec Bohm
2021,DET,,108.302227834987,105.338278702958,104.163855189449,104.83561493076,13,461,Akil Baddoo
2021,SEA,,73.2012268513467,73.5956974887104,83.7978801148796,84.224511130687,14,377,Jarred Kelenic
2021,TBR,SS,125.884586290081,117.200965516762,109.750736591098,111.281616353155,7,308,Wander Franco
2021,MIN,,83.2504687190256,80.7080953546402,85.1792581441476,96.3959769581215,14,293,Ryan Jeffers
2021,CHW,1B,92.5457199939978,95.5526006243596,97.6718788028315,95.1774976903638,15,469,Andrew Vaughn
2021,- - -,,88.279276517907,87.6075771015667,94.7084688682756,91.217217699818,8,262,Yoshi Tsutsugo
2021,SDP,SS,71.4282108578877,81.2493866908925,82.8430243148295,83.7545043244123,8,298,Ha-Seong Kim
2020,CLE,1B,99.261429910294,81.9770917216047,109.571247875203,84.3772675298668,8,255,Carlos Santana
2020,ATL,1B,186.394276628419,138.407278733806,142.035869527507,151.98622449441,13,262,Freddie Freeman
2020,- - -,RF,107.852733279362,113.892458880666,104.566572290798,102.044279008777,6,250,Starling Marte
2020,ATL,LF,178.269469630431,137.026864906508,132.464813961762,150.983882395972,18,267,Marcell Ozuna
2020,CLE,,112.419827536694,116.67125907884,111.515399758156,98.4300859839074,3,261,Cesar Hernandez
2020,KCR,2B,104.951020745352,116.257834552771,101.882444992237,106.104791977794,9,265,Whit Merrifield
2020,SDP,3B,149.998333659767,123.171643730089,113.817251049498,137.782089580738,16,254,Manny Machado
2020,COL,SS,117.205920712118,117.406162703416,109.245113039777,123.250702074925,11,259,Trevor Story
2020,CLE,SS,104.542331142582,106.46177496883,105.040106247596,100.247662207596,8,266,Francisco Lindor
2020,CLE,,166.717930829445,120.368189665472,121.126492363881,146.611388648627,17,254,Jose Ramirez
2020,CHW,,163.85774101052,130.430218157401,116.229728883361,148.871188105066,19,262,Jose Abreu
2020,WSN,SS,158.697253517029,135.827755623741,121.119581667931,139.592498080363,12,259,Trea Turner
2020,ATL,SS,115.291822933889,111.279420056486,106.011119300379,110.189895864122,10,264,Dansby Swanson
2020,SDP,CF,122.18128788237,101.907264105683,108.257157299615,108.214398272015,10,252,Trent Grisham
2020,TOR,,122.291984208985,102.971225077887,117.727534869413,104.246409276221,8,265,Cavan Biggio
2020,SDP,RF,150.539883078769,112.303557614079,112.488644788321,135.662365224266,17,257,Fernando Tatis Jr.
2019,NYM,3B,107.123267607909,97.1605968395805,99.3345708574014,99.5236495725284,21,499,Todd Frazier
2019,LAA,1B,89.9452894666698,96.3195779240792,94.2230158404296,97.6464176848072,23,545,Albert Pujols
2019,NYM,C,106.392531492533,111.495526362025,106.131341590761,93.5779897808487,14,524,Wilson Ramos
2019,DET,1B,96.9873210250075,111.117560299435,107.059860219121,90.3367585559844,12,549,Miguel Cabrera
2019,ARI,LF,106.001528445478,106.587336365487,103.605963297415,103.51849062034,12,423,David Peralta
2019,- - -,,129.865970582443,96.1697986103479,106.298128415976,120.679094900863,34,486,Edwin Encarnacion
2019,CLE,1B,138.434149911658,110.735296020248,122.656397193324,116.982997535305,34,686,Carlos Santana
2019,MIN,RF,164.021598081582,122.399058436251,121.359070042328,145.143468309011,41,521,Nelson Cruz
2019,- - -,1B,65.7038361755279,77.869586801006,90.7827667834952,78.2900684851836,10,335,Yonder Alonso
2019,CLE,,101.873606466224,94.221098766713,99.3828601040999,102.805989689758,24,449,Roberto Perez
2019,TBR,LF,123.102290112879,107.736647107125,113.994713283919,102.190958586184,21,654,Tommy Pham
2019,BOS,1B,112.193123227682,99.1881559567347,101.576511437979,115.137298443793,19,335,Mitch Moreland
2019,HOU,C,111.824989549867,93.681316376885,107.382399884394,100.574823828808,17,437,Robinson Chirinos
2019,TEX,RF,111.919631249487,104.302013106921,114.833225836928,103.320600698097,24,660,Shin-Soo Choo
2019,CHW,C,76.5095074799799,82.2485439762433,82.5746033332621,94.8415730984495,12,251,Welington Castillo
2019,NYM,,94.0544532170895,99.4294568176912,92.8881049940024,96.2100610674958,13,423,Robinson Cano
2019,MIA,,49.223055728774300,90.2170133249396,80.2108023166698,66.0290484145629,2,260,Martin Prado
2019,MIL,LF,116.731031884041,110.672134095964,103.746316159513,113.564848446162,22,508,Ryan Braun
2019,CHC,1B,140.265658002616,113.605922522296,122.277999153037,116.729413125974,27,613,Anthony Rizzo
2019,SDP,1B,92.2127908889375,102.738417830336,93.7997387998475,95.4627025341147,22,667,Eric Hosmer
2019,MIL,,116.488287231919,95.9644908677349,104.69876433707,113.47584779092,25,459,Eric Thames
2019,HOU,RF,92.4306879421278,108.556586012703,98.582997940156,92.9761345512775,14,550,Josh Reddick
2019,PIT,LF,84.214192094491,108.741104370784,94.6419363692287,89.7539918939911,7,397,Melky Cabrera
2019,STL,CF,103.480360805819,92.36526949806,104.440197956822,91.8105820202797,19,574,Dexter Fowler
2019,HOU,LF,132.393426727189,122.687411207902,115.09443598223,114.205060886364,22,637,Michael Brantley
2019,WSN,2B,146.597305779491,133.515303659544,119.263691961045,128.485916436997,17,370,Howie Kendrick
2019,CIN,1B,98.2654510396922,101.190778416772,107.873127953906,92.4406676905152,15,608,Joey Votto
2019,COL,2B,87.6779068122598,108.010355014056,99.0546261826004,101.568655984415,13,478,Daniel Murphy
2019,MIA,2B,91.0221451174594,104.869936476215,90.7625018968863,97.8568607826593,22,676,Starlin Castro
2019,MIA,RF,70.453397065075,70.9493472681391,84.9279545037043,80.0917543157013,12,363,Curtis Granderson
2019,ATL,C,87.8405807983884,96.5937428634682,97.5596440876342,92.4684777271774,12,316,Brian McCann
2019,ARI,,68.4693306905035,89.1882229081702,94.4930109718092,71.898297167517,7,452,Jarrod Dyson
2019,MIL,3B,112.943599972617,98.6119680364367,99.3677599252439,115.99271171769,35,584,Mike Moustakas
2019,CHC,RF,99.5565654427305,97.5106427768505,103.65570080703,96.3549302945517,21,589,Jason Heyward
2019,- - -,,97.9626169096752,101.707322866284,105.108814210218,99.7433489350147,18,514,Asdrubal Cabrera
2019,SFG,C,106.267689869212,101.885949428057,94.9908466872031,110.138322769985,10,280,Stephen Vogt
2019,ATL,3B,131.011824987964,100.298785284074,114.659940365021,117.047546464459,37,659,Josh Donaldson
2019,KCR,LF,95.4452454461912,104.906341258281,106.705014864562,89.9090152859208,13,633,Alex Gordon
2019,LAA,LF,88.9863730838346,84.5801712822263,95.4624425790627,94.4175288176885,12,256,Justin Upton
2019,NYY,CF,127.729285737277,112.131034415739,112.698779120885,112.18620528659,11,269,Cameron Maybin
2019,LAD,3B,131.088112995823,112.52757525113,112.30909838307,114.451882228675,27,549,Justin Turner
2019,OAK,LF,87.9963080646067,94.773495752822,103.329482383805,78.9875997427677,6,482,Robbie Grossman
2019,NYY,CF,102.511705293889,92.7312013641081,100.689301535426,100.760230924284,12,255,Aaron Hicks
2019,SFG,SS,73.1508648994928,88.4126731437513,91.752522279022,78.6387625269717,11,560,Brandon Crawford
2019,ATL,1B,137.381554268056,114.318893176223,117.490649075658,123.443474959204,38,692,Freddie Freeman
2019,NYM,CF,61.0076486502121,82.6651878454584,84.3718891401722,73.1523371560148,5,285,Juan Lagares
2019,SFG,3B,109.528028524532,104.071934933891,94.5796309660991,113.993164127599,14,296,Pablo Sandoval
2019,HOU,2B,137.207800687113,117.444066850614,109.147903700372,124.973531322414,31,548,Jose Altuve
2019,TBR,,122.459146606309,102.852472717368,112.431944125458,104.190793214491,19,487,Ji Man Choi
2019,MIN,,93.576441455603,103.858945512037,99.552161194447,94.0977176882162,15,463,Marwin Gonzalez
2019,TBR,,113.16117037818,111.220551258018,102.726434291857,105.480541189627,20,530,Avisail Garcia
2019,ARI,,119.522150396917,122.917321123914,109.231898528628,109.373588665001,9,285,Wilmer Flores
2019,CHW,,81.7844940887632,109.967633518184,95.8108238260369,85.849156504376,8,618,Leury Garcia
2019,ATL,RF,101.36763884614,110.525207744194,107.621922716618,94.4316402852582,9,469,Nick Markakis
2019,PHI,2B,91.2103193797444,108.388464995101,97.4821346222807,94.3977206907942,12,618,Jean Segura
2019,NYY,SS,83.7269829794822,93.661375320192,85.430033767206,100.287401521387,16,344,Didi Gregorius
2019,ARI,3B,108.167826137811,104.260227558995,96.8563189911808,114.8140063156,35,699,Eduardo Escobar
2019,BOS,RF,138.561348326893,119.945793364373,118.362818517311,126.455430873674,36,657,J.D. Martinez
2019,SDP,2B,71.0208791185214,84.1681912678808,83.8968008828552,82.7318099082489,9,281,Ian Kinsler
2019,ARI,RF,86.5986188519522,100.74151562259,94.6303501629371,93.1157068723259,16,528,Adam Jones
2019,DET,SS,94.3233036190983,106.224315917213,95.886046104031,99.4107635519203,9,271,Jordy Mercer
2019,- - -,SS,89.2599208590568,102.311103642761,91.1427149132356,99.3374080600551,23,589,Freddy Galvis
2019,COL,1B,87.6714266044117,98.9132315057499,93.6263966529297,107.522848306511,20,482,Ian Desmond
2019,- - -,,75.6128527088772,84.0289490918377,90.6037059946989,85.9768764899147,12,374,Martin Maldonado
2019,STL,C,88.2921780929745,104.578905998269,94.2839557207172,89.551130848533,10,452,Yadier Molina
2019,TEX,2B,74.8213451583995,89.5133994575962,100.579921509755,80.2812473465295,7,367,Logan Forsythe
2019,MIA,2B,99.4218588632342,101.258722780533,103.921028678928,88.6727884467365,8,381,Neil Walker
2019,- - -,C,99.6116752018671,98.7715208949889,96.4498184472179,98.3847711954288,16,391,Travis d'Arnaud
2019,MIA,SS,90.0084505978889,109.989976809726,100.172165558947,85.1280302898291,5,526,Miguel Rojas
2019,COL,RF,126.672829593981,121.681083553958,110.123457918824,129.385944039265,32,634,Charlie Blackmon
2019,- - -,C,74.1122309584875,91.2491124653014,93.9448570256914,80.522942882357,8,328,Jonathan Lucroy
2019,- - -,,115.416018934757,114.450441028033,109.222621039371,103.857709574665,13,442,Eric Sogard
2019,SEA,SS,99.3472930770098,93.341275210269,90.5404824859449,104.642908822634,15,328,Tim Beckham
2019,STL,,101.518731989791,104.490237393703,102.90867974835,92.1600551524536,10,373,Jose A. Martinez
2019,STL,1B,96.307956311804,87.6222087818129,100.953056640308,88.0365267127744,15,492,Matt Carpenter
2019,SEA,2B,77.3242571444064,108.304380396648,93.9880967575113,81.5233304168184,3,421,Dee Strange-Gordon
2019,TEX,RF,127.999517602085,117.129883084086,110.620795283325,125.529675352478,18,316,Hunter Pence
2019,WSN,C,105.198726195991,102.483361615987,97.8134637320906,109.131343754494,17,309,Kurt Suzuki
2019,- - -,RF,74.3218927516701,90.5751548950349,88.6581234387133,87.7408506548881,9,301,Gerardo Parra
2019,TEX,SS,75.8303963464147,108.379591892345,96.9095210402053,89.3750102033182,12,648,Elvis Andrus
2019,MIN,C,103.422389220534,91.4595710009918,102.739215567369,98.7516204273831,13,275,Jason Castro
2019,TOR,1B,101.577798386352,81.8677635121963,105.796554084583,92.2070849315788,22,500,Justin Smoak
2019,MIL,CF,82.7908095258101,100.738670130504,98.1562826324827,83.556183650734,11,623,Lorenzo Cain
2019,OAK,LF,81.1005102968851,86.8511564625233,90.5404824859449,87.8664781108594,23,533,Khris Davis
2019,ATL,C,86.780329295466,88.7160243930303,96.5229569908946,92.8575791786104,11,310,Tyler Flowers
2019,SFG,C,84.2723274275203,99.5767596988714,96.6634945238334,82.6608507825881,7,445,Buster Posey
2019,STL,1B,116.559881390756,100.67857045261,104.451833428821,106.883984303555,34,682,Paul Goldschmidt
2019,PIT,RF,118.045106083703,114.389992864201,103.508083217682,112.966364324354,23,586,Starling Marte
2019,LAD,CF,106.735098955979,103.238767250824,98.9803613023291,105.046213274464,15,342,AJ Pollock
2019,BAL,1B,57.7090589377213,70.6055971417126,85.2460934653707,74.0145284653041,12,352,Chris Davis
2019,OAK,,82.5703349039171,94.1339824625347,87.3449362381512,93.3502346372055,12,342,Josh Phegley
2019,BOS,,102.525880830544,117.167126252936,114.300965229409,91.2407668649336,3,295,Brock Holt
2019,SFG,3B,100.258693709889,98.4417468841681,98.1696741398173,98.2054554075146,20,508,Evan Longoria
2019,WSN,1B,85.0862863987799,87.5620699386557,83.5027371839988,104.368495881083,20,333,Matt Adams
